
[0057]  [038]  []  []

-Z/6/749/t1	              {ΓΑΛΗΝΟΥ 
-Z/6/772/5	μυῶν, ἃϲ δὴ καὶ κεφαλὰϲ ὀνομάζουϲιν αὐτῶν, νευρωδέϲτεραί πώϲ εἰϲιν, ἐκ 
-Z/6/772/6	τῶν ὀϲτῶν, ὅθεν ἄρχονται, ϲυνδέϲμουϲ ἐκπεφυκόταϲ ἐνδιαϲπειρομένουϲ 
-Z/6/772/7	αὑταῖϲ ἔχουϲαι. κατὰ δὲ τὰϲ τελευτὰϲ οἱ καλούμενοι τένοντεϲ ἀποφύονται 
-Z/6/772/8	καὶ κατὰ τοῦτο νευρωδέϲτερα τὰ πέρατα τῶν μυῶν ἐϲτιν ἑκάτερα, καθάπερ  
-Z/6/772/9	τὸ μέϲον ἅπαν ϲαρκῶδεϲ, ὃ δὴ καὶ τροφιμώτατόν ἐϲτι καὶ καλεῖται ϲὰρξ 
-Z/6/772/10	ὑπὸ τῶν ἀνθρώπων οὐχ ὁρώντων αὐτῶν τὰϲ ἶναϲ ὑπὸ λεπτότητοϲ, 
-Z/6/772/11	αἳ 〈ἐκ〉 τῶν ϲυνδέϲμων καὶ τῶν νεύρων εἰϲ αὐτοὺϲ διαϲπειρομένων 
-Z/6/772/12	ἐγένοντο. κἀπειδὴ τοῦτο ϲάρκα καλεῖν ἔφθαϲαν, εἰκότωϲ ὀνομάζουϲι 
-Z/6/772/13	μῦν τήν τ' ἀρχὴν καὶ τὴν τελευτὴν αὐτοῦ μόναϲ. ἔχει δ' οὐχ οὕτωϲ, 
-Z/6/772/14	ἀλλ' ὅλοϲ μὲν ὁ μῦϲ κατὰ μίαν ἰδίαν περιγραφὴν ὁρᾶται χωριζόμενοϲ 
-Z/6/772/15	ἀπὸ τῶν ἄλλων, ἐνεργεῖ δέ τινα μίαν ἐνέργειαν ἐκ τῶν προαιρετικῶν 
-Z/6/773/1	κινήϲεων. οὕτωϲ γὰρ ὀνο|μάζουϲιν αὐτὰϲ ἀπὸ τῶν ἀπροαιρέτων τε 
-Z/6/773/2	καὶ φυϲικῶν διοριζόμενοι. τὰ μέρη δ' αὐτοῦ τὰϲ εἰρημέναϲ ἔχει διαφοράϲ. 
-Z/6/773/3	  ἐν δὲ τοῖϲ ἄκροιϲ τῶν πεζῶν ζῴων ὀλιγίϲτη μέν ἐϲτι ϲάρξ, τὸ 
-Z/6/773/4	πλεῖϲτον δ' ὀϲτῶδέϲ τε καὶ νευρῶδεϲ, οὐ τοῦ προαιρετικοῦ καλουμένου 
-Z/6/773/5	νεύρου (μικρὸν γὰρ τοῦτ' αὐτοῖϲ), ἀλλὰ ϲυνδετικοῦ, καὶ μετ' αὐτὸ τοῦ 
-Z/6/773/6	τένοντοϲ μὲν ὑπὸ τῶν παλαιῶν Ἑλλήνων, ἀπονευρώϲεωϲ δὲ ὑπὸ τῶν 
-Z/6/773/7	νεωτέρων ἰατρῶν προϲαγορευομένου. γλίϲχρα δ' ἱκανῶϲ ἐϲτι καὶ κολλώδη 
-Z/6/773/8	ταῦθ' ἑψηθέντα καὶ διὰ τοῦτο καὶ ἡ ἐξ αὐτῶν τροφή. 
-Z/6/773/9	  τῆϲ δὲ αὐτῆϲ φύϲεώϲ ἐϲτι καὶ τὰ περὶ τὰ χείλη μόρια τῶν πεζῶν 
-Z/6/773/10	ζῴων· γλίϲχρον μὲν γάρ, οὐ μὴν παχύν γε τὸν χυμὸν ἐργάζεται. δηλοῖ 
-Z/6/773/11	δὲ καὶ ἡ ἕψηϲιϲ ἐπὶ πλεῖϲτον ἐξοιδίϲκουϲά τε καὶ διαλύουϲα τὰ τοιαῦτα 
-Z/6/773/12	ϲώματα. πεφθῆναί γε μὴν ἐπιτήδεια καὶ ταῦτα καὶ τὰ πτερὰ τῶν πτη-
-Z/6/773/13	νῶν ζῴων τῷ κοινῷ λόγῳ τῶν γυμναζομένων ϲωμάτων. ἀπέριττα γὰρ 
-Z/6/773/14	πάντα ταῦτα καθάπερ τὰ τῶν ἀργούντων περιττωματικά. 
-Z/6/773/15	  τό γε μὴν δέρμα τῶν λιπαρῶν ὑῶν, ὅταν ἑψηθῇ καλῶϲ, κολλώδη 
-Z/6/773/16	μὲν ἔχει καὶ λιπαρὸν χυμόν, οὐ μὴν ἱκανῶϲ γε παχὺν οὐδὲ πεττόμενον 
-Z/6/774/1	ὡϲαύτωϲ | τοῖϲ ἀκραίοιϲ, ὥϲπερ οὐδ' εὔχυμον ὁμοίωϲ ἐκείνοιϲ, ἀλλὰ 
-Z/6/774/2	περιττωματικώτερον. 
-Z/6/774/3	  παχύχυμον δὲ μόριόν ἐϲτι τοῦ ζῴου καὶ ὁ ἐγκέφαλοϲ καὶ ὁ νωτι-
-Z/6/774/4	αῖοϲ ὀνομαζόμενοϲ μυελόϲ. 
-Z/6/774/5	  οἱ δ' ἀδένεϲ μετρίωϲ τοιοῦτοι καὶ διὰ τοῦτο καὶ οἱ τῶν νέων 
-Z/6/774/6	ἱερείων ὄρχειϲ. κοινὸν γὰρ δὴ καὶ τοῦτο περὶ πάντων τῶν ἐν τοῖϲ ζῴοιϲ  
-Z/6/774/7	μορίων μεμνῆϲθαί ϲε χρὴ ϲκληρὰ μὲν καὶ ξηρὰ καὶ δύϲπεπτα γίνεϲθαι 
-Z/6/774/8	τὰ τῶν πρεϲβυτέρων, ὑγρὰ δὲ καὶ μαλακὰ καὶ διὰ τοῦτ' εὐπεπτότερα 
-Z/6/774/9	τὰ τῶν νεωτέρων, πλὴν εἰ μὴ μετὰ τὴν ἀποκύηϲιν εὐθέωϲ ἐϲθίοιτο· 
-Z/6/774/10	βλεννώδη γὰρ πάντα ταῦτα καὶ μάλιϲτα τῶν ὑγροτέραν ἐχόντων φύϲει 
-Z/6/774/11	τὴν ϲάρκα καθάπερ ἀρνῶν τε καὶ χοίρων. τὰ δὲ τῶν ἐρίφων τε καὶ 
-Z/6/774/12	μόϲχων, ἐπειδὴ ξηρότερα φύϲει τὰ ζῷα, πολὺ βελτίω καὶ πρὸϲ πέψιν 
-Z/6/774/13	ἐϲτὶ καὶ πρὸϲ τροφήν. οὕτωϲ οὖν ἔχει καὶ κατὰ τοὺϲ ὄρχειϲ τε καὶ 
-Z/6/774/14	τοὺϲ ἀδέναϲ, οὐχ ἥκιϲτα δὲ καὶ τὴν γλῶτταν· ἐϲτὶ γάρ πωϲ καὶ ἡ ταύ-
-Z/6/774/15	τηϲ φύϲιϲ ἀδενώδηϲ. 
-Z/6/774/16	  οἱ δ' ἐν τοῖϲ τιτθοῖϲ ἀδένεϲ, ὅταν ἐν αὑτοῖϲ ἔχωϲι τὸ γάλα, 
-Z/6/774/17	καλοῦνται μὲν οὔθατα, παχύχυμον δ' ἐϲτὶν ἔδεϲμα. καὶ εἰ τὸ ζῷον | 
-Z/6/775/1	εὐεκτοῦν εἴη, καὶ ἡ ἐξ αὐτῶν τροφὴ πολλή τε ἅμα καὶ εὔχυμοϲ γίνεται. 
-Z/6/775/2	καὶ γάρ τοι καὶ τοῦτο τῶν κοινῶν ὂν ἄμεινον ἅπαξ ἀκούϲαντά ϲε 
-Z/6/775/3	πρόχειρον ἔχειν τῇ μνήμῃ. γέγραπται γοῦν ὑπὸ πάντων τῶν ἰατρῶν 
-Z/6/775/4	περὶ γάλακτοϲ, ὡϲ εὐχυμότατον εἴη. καὶ διὰ τοῦτό τινεϲ ἡγοῦνται καὶ 
-Z/6/775/5	τοὺϲ ἐν πνεύμονι ϲχόνταϲ ἕλκοϲ ὑπὸ τούτου μόνου θεραπεύεϲθαι πρὸ 
-Z/6/775/6	τοῦ μέγα δηλονότι καὶ τυλῶδεϲ αὐτὸ γενέϲθαι. τὸ δὲ τῆϲ γυναικὸϲ 
-Z/6/775/7	γάλα, ὡϲ ἂν οἰκεῖόν τε καὶ τῆϲ αὐτῆϲ φύϲεωϲ ὑπάρχον ἡμῖν, ἐπαινοῦϲι 
-Z/6/775/8	πρὸ τῶν ἄλλων εἰϲ τὰ φθινώδη πάθη καὶ ἄλλοι μέν τινεϲ ἰατροί, 
-Z/6/775/9	μάλιϲτα δ' <Εὐρυφῶν> τε καὶ <Ἡρόδικοϲ>, ἀξιοῦϲί τε θηλάζειν, ὥϲπερ τὰ 
-Z/6/775/10	παιδία τὴν γυναῖκα, τοὺϲ οὕτωϲ ἔχονταϲ· ἐκπεϲὸν γὰρ τῶν τιτθῶν εὐθέωϲ 
-Z/6/775/11	ἀποβάλλειν τι τῆϲ οἰκείαϲ ἀρετῆϲ. εὔδηλον οὖν, ὅτι πάντων ἐδεϲμάτων 
-Z/6/775/12	ὡϲ εὐχυμότατον προκέκριται, μάλιϲτα μὲν ὑπὸ τούτων, οὐχ ἥκιϲτα δὲ 
-Z/6/775/13	καὶ τῶν ἄλλων ἰατρῶν. ὃ δὲ κοινὸν ἔφην οὐκ ἐπὶ τῷδε μόνον, ἀλλὰ καὶ 
-Z/6/775/14	πολλοῖϲ ἄλλοιϲ ἐδέϲμαϲι γινώϲκειν χρῆναι, τοῦτο δὴ καὶ λέξω. τῶν μὲν 
[0057]  [038]  []  []

-Z/6/776/1	οὖν εὐεκτικῶν ζῴων | εὔχυμόν ἐϲτι τὸ γάλα, τὸ δὲ τῶν καχεκτικῶν 
-Z/6/776/2	ὡϲαύτωϲ τῷ κατὰ τὸ ζῷον αἵματι κακόχυμον· οὐ γὰρ ἐνδέχεται κακοχύ- 
-Z/6/776/3	μου τοῦ παντὸϲ ϲώματοϲ ὄντοϲ εὔχυμον εἶναι τὸ γάλα. διὰ τοῦτ' 
-Z/6/776/4	ἔφην ἐπὶ τῶν εὐεκτούντων ζῴων ἄριϲτον μὲν εἶναι τὸ γάλα πρὸϲ 
-Z/6/776/5	εὐχυμίαν, οὕτω δὲ καὶ τοὺϲ ἀδέναϲ αὐτούϲ τε τούτουϲ, ἐν οἷϲ τὸ 
-Z/6/776/6	γάλα περιέχεται, καὶ τοὺϲ ἄλλουϲ ἐν τοῖϲ ὑγιεινοῖϲ ζῴοιϲ εὐχύμουϲ 
-Z/6/776/7	εἶναι· κατὰ δὲ τὸν αὐτὸν λόγον ἧπάρ τε καὶ ὄρχειϲ. οὐδὲ γὰρ ταῦτα 
-Z/6/776/8	τοῖϲ κακοχύμοιϲ ἐϲτὶ ζῴοιϲ εὔχυμα, διὰ τοῦτο δ' οὐδὲ τοῖϲ γεγηρακόϲιν· 
-Z/6/776/9	οὐδὲν γὰρ τούτων εὔχυμον. ὅϲα δ' ἔτι θηλάζει ζῷα τῆϲ μητρὸϲ αὐτῶν 
-Z/6/776/10	ἐχούϲηϲ [ἔτι] τὸ γάλα εὔχυμον, ταῦτα καὶ τοῖϲ ἄλλοιϲ μὲν ἅπαϲι μορίοιϲ 
-Z/6/776/11	ἄριϲτα διάκειται ϲφῶν αὐτῶν, εὔχυμον δ' ἔχει καὶ τὸ ἧπαρ. 
-Z/6/776/12	  ὁποῖον δέ τινα χυμὸν γεννᾷ τἄλλα μόρια τῶν ζῴων, ὀλίγον ὕϲτε-
-Z/6/776/13	ρον εἰρήϲεται· νυνὶ γὰρ ἐπειδὴ περὶ τῶν παχυχύμων ἠρξάμην διέρχε-
-Z/6/776/14	ϲθαι, πρότερον εὔλογόν ἐϲτιν ἐπὶ τὴν τελευτὴν αὐτῶν ἀγαγόντα τὸν 
-Z/6/776/15	λόγον οὕτωϲ ἐπὶ τἄλλα μεταβαίνειν. ὀλίγων οὖν ἔτ' ὄντων τοιούτων 
-Z/6/776/16	ἐπ' αὐτὰ βαδιοῦμαι διορίζων ἐν αὐτοῖϲ τὰ κακόχυμα τῶν εὐχύμων. 
-Z/6/777/1	αὕτη | γὰρ ἡ χρεία τοῦ νῦν ἡμῖν ἀνυομένου λόγου ϲκοπὸν ἔχοντοϲ εὐχυ-
-Z/6/777/2	μίαν μὲν ἐργάζεϲθαι, φεύγειν δὲ κακοχυμίαν. ἐπεὶ δ', ὥϲπερ καὶ κατ' 
-Z/6/777/3	ἀρχὰϲ εἶπον, ἡ τῶν παχυχύμων ἐδεϲμάτων οὐϲία δυϲδιάπνευϲτόν τε 
-Z/6/777/4	τὸ ϲῶμα καταϲκευάζει καί τιναϲ ἐμφράξειϲ ἐργάζεται καὶ μάλιϲτα καθ' 
-Z/6/777/5	ἧπάρ τε καὶ νεφρούϲ, διὰ τοῦτο ϲυνεβούλευον ἀφίϲταϲθαι τῆϲ διηνε-
-Z/6/777/6	κοῦϲ χρήϲεωϲ αὐτῶν, εἰ καὶ τῶν εὐχύμων εἴη. τὰ μὲν γὰρ κακόχυμα 
-Z/6/777/7	παντὶ τρόπῳ φευκτέον, ἐάν τε παχεῖϲ ἐάν τε λεπτοὺϲ ἐργάζηται τοὺϲ 
-Z/6/777/8	ἐν ἡμῖν χυμούϲ. εἴρηται δὲ καί, ὅτι μόνοιϲ τοῖϲ ϲφοδρῶϲ γυμναζο-
-Z/6/777/9	μένοιϲ, ἐὰν καὶ τὰ ϲπλάγχνα μὴ κακῶϲ ᾖ φύϲει κατεϲκευαϲμένα, δυνατόν 
-Z/6/777/10	ἐϲτιν ἐν τοῖϲ παχυχύμοιϲ τε καὶ γλίϲχροιϲ ἐδέϲμαϲι διατρίβουϲι μὴ 
-Z/6/777/11	βλάπτεϲθαι, τῶν δ' ἄλλων οὐδενί. 
-Z/6/777/12	  τῶν τοίνυν παχυχύμων ἐδεϲμάτων ἐϲτὶ καὶ τὸ τῶν βαλάνων γένοϲ 
-Z/6/777/13	ἑκατέρων, ὅϲαι τ' ἐπὶ ταῖϲ δρυϲὶ γίνονται καὶ ὅϲαι τῶν φοινίκων εἰϲὶ 
-Z/6/777/14	καρποί. ὀνομάζουϲι δ' οἱ ἄνθρωποι τὰϲ μὲν τῶν φοινίκων ὁμωνύμωϲ 
-Z/6/777/15	αὐτῷ τῷ φυτῷ φοίνικαϲ, ὅϲαι δ' ἐπὶ ταῖϲ δρυϲί, τὰϲ μὲν καὶ τοῖϲ ἀνθρώ-
-Z/6/777/16	ποιϲ ἡδέωϲ ἐϲθιομέναϲ καϲτανικάϲ, ἔνιοι δὲ καϲτάνια κατὰ τὸ καλού-
-Z/6/778/1	μενον οὐ|δέτερον γένοϲ. οἵ γε μὴν ἐμοὶ πολῖται, καθάπερ οὖν καὶ  
-Z/6/778/2	ἄλλοι τῶν ἐν Ἀϲίᾳ, Ϲαρδιανάϲ τε καὶ Λευκηνὰϲ ὀνομάζουϲιν αὐτὰϲ 
-Z/6/778/3	ἀπὸ τῶν χωρίων, ἐν οἷϲ πλεῖϲται γεννῶνται. τὸ μὲν οὖν ἕτερον τῶν 
-Z/6/778/4	ὀνομάτων τούτων εὔδηλόν ἐϲτιν ἀπὸ τίνοϲ γέγονε. Λευκηναὶ δὲ ἀπὸ 
-Z/6/778/5	χωρίου τινὸϲ ἐν τῷ ὄρει τῇ Ἴδῃ τὴν προϲωνυμίαν ἐϲχήκαϲιν, ὃ πλη-
-Z/6/778/6	θυντικῶϲ ὀνομάζουϲι παραπληϲίωϲ τῷ Θῆβαι. ταύταϲ μὲν οὖν τὰϲ 
-Z/6/778/7	βαλάνουϲ, ὡϲ ἔφην, ἐϲθίουϲιν οἱ ἄνθρωποι ποτὲ 〈μὲν〉 ὠμάϲ, ἐνίοτε 
-Z/6/778/8	δὲ ὀπτῶντεϲ ἢ ἕψοντεϲ. αἱ δ' ἄλλαι προμήκειϲ μέν εἰϲι κατὰ τὸ ϲχῆμα 
-Z/6/778/9	παραπληϲίωϲ ταῖϲ τῶν φοινίκων, ἔδεϲμα δ' ὑϲὶ μᾶλλον ἢ ἀνθρώποιϲ 
-Z/6/778/10	οἰκεῖον, ἄχριϲ ἂν μή τιϲ ἀνάγκη μεγάλη καταλάβῃ τῆϲ ἐδωδῆϲ αὐτῶν· 
-Z/6/778/11	ἐν γὰρ τοῖϲ μεγάλοιϲ λιμοῖϲ καὶ τοῦτο ϲυμβαίνει. 
-Z/6/778/12	  τὰϲ δὲ τῶν πρίνων βαλάνουϲ, ἃϲ ἀκύλουϲ ὀνομάζουϲιν οἱ Ἕλληνεϲ 
-Z/6/778/13	(εἰϲὶ δὲ ϲτρυφναὶ καὶ ϲκληραὶ καὶ διὰ τοῦτ' ἀηδεῖϲ, κἂν ἑφθάϲ τιϲ προϲ-
-Z/6/778/14	φέρηται), δυϲπέπτουϲ καὶ παχυχύμουϲ οὔϲαϲ φυλάττεϲθαι χρή. πρό-
-Z/6/778/15	δηλον δ' ὅτι τοῦ ϲτύφοντοϲ χυμοῦ διαφοραί τινέϲ εἰϲι κατὰ τὸ μᾶλλόν 
-Z/6/778/16	τε καὶ ἧττον ὅ τε αὐϲτηρὸϲ καὶ ὁ ϲτρυφνόϲ, ἐκλελυμένηϲ μὲν ἐν τοῖϲ 
-Z/6/779/1	αὐϲτηροῖϲ, ἐπιτεταμένηϲ δ' ἐν τοῖϲ ϲτρυφνοῖϲ τῆϲ ϲτυφούϲηϲ | ποιότητοϲ. 
-Z/6/779/2	ἀλλ' ὅϲον γε τῶν βαλάνων αἱ ἄκυλοι ϲτρυφνότεραι, τοϲοῦτον τῶν 
-Z/6/779/3	καϲτανίων αἱ βάλανοι. πάνυ γὰρ ἀϲθενῆ ταῦτα τὴν ϲτύφουϲαν ἔχει 
-Z/6/779/4	ποιότητα, τῶν παχυχύμων ἐδεϲμάτων ὄντα ταῖϲ ἄλλαιϲ βαλάνοιϲ ὡϲ-
-Z/6/779/5	αύτωϲ, ἀλλ' ἧττόν τε ϲτεγνοῖ τὴν γαϲτέρα καὶ μᾶλλον ἐκείνων πέττεται 
-Z/6/779/6	καὶ οὐδ' ὅλωϲ ἐϲτὶ κακόχυμα. φυλάττεϲθαι δὲ δηλονότι χρὴ καὶ τούτων 
-Z/6/779/7	τὸ πλῆθοϲ, οὐ μόνον ὅτι παχύχυμά ἐϲτι πολλοῖϲ τῶν εἰρημένων ὡϲ-
-Z/6/779/8	αύτωϲ, ἀλλ' ὅτι καὶ ϲτεγνωτικὰ τῆϲ κοιλίαϲ καὶ δύϲπεπτα καὶ φυϲώδη. 
-Z/6/779/9	  τῶν δὲ φοινίκων ὁ καρπόϲ, ὃν ἔφην ἅπανταϲ Ἕλληναϲ ὀνομάζειν 
-Z/6/779/10	φοίνικαϲ ὁμωνύμωϲ τῷ δένδρῳ, ϲτύφοντόϲ τε ἅμα καὶ γλυκέοϲ μετέχει 
-Z/6/779/11	χυμοῦ. τινὲϲ δὲ τῶν νεωτέρων ἰατρῶν ἐν ϲυνθέτῳ προϲηγορίᾳ φοινι-
-Z/6/779/12	κοβαλάνουϲ ὀνομάζουϲιν αὐτούϲ, οὐ μὴν παρά γε τοῖϲ παλαιοῖϲ Ἕλληϲιν 
-Z/6/779/13	εὗρον τοὔνομα· φοινίκων γὰρ ἐκεῖνοι βαλάνουϲ τὸν καρπὸν τοῦτον, οὐ  
-Z/6/779/14	φοίνικαϲ οὐδὲ φοινικοβαλάνουϲ ὀνομάζουϲιν. ἀλλ' οὐ πρόκειται νῦν 
-Z/6/779/15	ἡμῖν ὀνόματα διαϲτέλλεϲθαι, ϲχολὴν ἀγόντων ἀνθρώπων ϲπούδαϲμα 
-Z/6/780/1	καὶ τούτων οὐ πάντων, ἀλλ' | ὅϲοι τῇ παλαιᾷ τῶν Ἀττικῶν ἐγνώκαϲι 
-Z/6/780/2	χρῆϲθαι φωνῇ. τοῦ δ' ὑγιαίνειν δέονται μὲν ἅπαντεϲ ἄνθρωποι, δύναν-
-Z/6/780/3	ται δ' οὐ πάντεϲ, ὡϲ χρή, διαιτᾶϲθαι ἢ δι' ἀκραϲίαν ἢ δι' ἀϲχολίαν ἢ 
-Z/6/780/4	δι' ἄγνοιαν ὧν χρὴ ποιεῖν. ἀλλ' ὅϲοι καὶ γνῶναι δύνανται δίαιταν 
-Z/6/780/5	ὑγιεινὴν καὶ ζῆν κατ' αὐτὴν προῄρηνται, τούτοιϲ τόδε τὸ γράμμα 
-Z/6/780/6	ϲύγκειται. 
-Z/6/780/7	  κατὰ μὲν τὰϲ ἀκύλουϲ τε καὶ τὰϲ τῶν δρυῶν βαλάνουϲ καὶ τὰ 
-Z/6/780/8	καϲτάνια τοῖϲ κατὰ μέροϲ δένδροιϲ οὐ μεγάλη τίϲ ἐϲτι διαφορὰ τοῦ 
-Z/6/780/9	καρποῦ, κατὰ δὲ τοὺϲ φοίνικαϲ ἀξιόλογοϲ. εἰ γὰρ παραβάλλοιϲ τὸν 
-Z/6/780/10	Αἰγύπτιον φοίνικα, ϲκληρὸν καὶ ξηρὸν καὶ αὐϲτηρὸν ὄντα, τῷ καλου-
-Z/6/780/11	μένῳ πατητῷ, γλυκεῖ μὲν ἱκανῶϲ ὄντι, βραχείαϲ δὲ μετέχοντι ϲτύψεωϲ, 
-Z/6/780/12	ἐναντίαν ἔχειν ϲοι δόξουϲι τὴν φύϲιν. οἱ δ' ἄλλοι μεταξὺ τούτων εἰϲίν, οἱ 
-Z/6/780/13	μὲν μᾶλλον, οἱ δ' ἧττον αὐϲτηρότητόϲ τε καὶ γλυκύτητοϲ μετέχοντεϲ. ὁ 
-Z/6/780/14	δ' ἐξ αὐτῶν χυμὸϲ παχύϲ ἐϲτι καὶ ῥᾳδίωϲ ἐμφραττόμενοϲ ἥπατι. καὶ γάρ 
-Z/6/780/15	τοι καὶ τοῦτο περὶ τῶν παχυχύμων τε καὶ γλυκέων ἐδεϲμάτων ἐπίϲταϲθαί 
-Z/6/780/16	τε καὶ μεμνῆϲθαι καλόν, ὡϲ ἥπατόϲ τε καὶ ϲπληνὸϲ ἐμφρακτικόϲ ἐϲτιν 
-Z/6/781/1	ὁ | ἐξ αὐτῶν χυμόϲ. εἰ δὲ καὶ βραχεῖά τιϲ ἀρχὴ φλεγμονῆϲ εἴη κατὰ 
-Z/6/781/2	τὰ ϲπλάγχνα, ταύτην αὐξάνουϲιν ἱκανῶϲ, ὥϲπερ γε καὶ τὰϲ ἐμπνευ-
-Z/6/781/3	ματώϲειϲ καὶ τὰϲ ϲκιρρώδειϲ διαθέϲειϲ παροξύνουϲι καὶ δηλονότι καὶ 
-Z/6/781/4	τὰϲ τῶν ἀποϲτημάτων γενέϲειϲ. ἀλλ' ἴϲωϲ ταῦτα πορρωτέρω τῆϲ ὑγι-
-Z/6/781/5	εινῆϲ διαίτηϲ ἐϲτίν, ἧϲ μόριον ὁ προκείμενοϲ ἐκδιδάϲκει λόγοϲ. ἐπ' 
-Z/6/781/6	αὐτὰ οὖν αὖθιϲ ἴωμεν, ὅϲα τῶν παχυχύμων ἢ γλίϲχρων ἐδεϲμάτων 
-Z/6/781/7	ἐϲτὶ προϲτιθέντεϲ· ἔνια μὲν γὰρ αὐτῶν παχύχυμα μόνον ἐϲτὶν ὥϲπερ 
-Z/6/781/8	ἡ φακῆ, γλίϲχρα δ' ἄλλα καθάπερ ἡ μαλάχη, τινὰ δ' ἄμφω πέπονθεν, 
-Z/6/781/9	ὥϲπερ τά θ' ὑπ' Ἀριϲτοτέλουϲ ὀϲτρακόδερμα καλούμενα καὶ τὰ μαλάκια. 
-Z/6/781/10	  Καλλίϲτη δ' ἐϲτὶ τροφὴ τοῖϲ ϲώμαϲιν ἡμῶν ἀπὸ τῶν μήτε 
-Z/6/781/11	παχυχύμων μήτε γλίϲχρων, ἐξ ὧν αἷμα ϲύμμετρον τῇ ϲυϲτάϲει γεννᾶται.  
-Z/6/781/12	μοχθηρὸν γοῦν ἐϲτι καὶ τὸ λίαν λεπτόν. βραχείαϲ γὰρ οὔϲηϲ τῆϲ ἐξ 
-Z/6/781/13	αὐτοῦ τροφῆϲ ἀϲθενῆ καὶ ἰϲχνὰ γίνεται τὰ οὕτω διαιτώμενα ϲώματα. 
-Z/6/781/14	κάλλιϲτα τοίνυν εἰϲ ὑγίειαν ἐδέϲματα τὰ μέϲην ἔχοντα τῶν εἰρημένων 
-Z/6/782/1	τὴν φύϲιν, ὡϲ μηδὲν ἐπικρατεῖν ἐν αὐτοῖϲ ἰϲχυρῶϲ, | μήτ' οὖν τὸ παχὺ 
-Z/6/782/2	μήτε τὸ κολλῶδεϲ, ὃ ϲυνελθόντοϲ τῷ παχεῖ τοῦ γλίϲχρου γίνεται, μήτε 
-Z/6/782/3	τὸ λεπτὸν ἱκανῶϲ· ἀλλὰ καὶ τὸ τελέωϲ ψαθυρόν, ὡϲ μηδὲ τοὐλάχιϲτον 
-Z/6/782/4	ἔχειν κολλώδουϲ χυμοῦ, μοχθηρόν. οἱ γοῦν ἐξ ἐλύμου τε καὶ κέγχρου 
-Z/6/782/5	ϲκευαζόμενοι τῶν ἄρτων ἐγγὺϲ ἥκουϲι τοῦ δόξαι τινὰ ψάμμον ἢ τέ-
[0057]  [038]  []  []

-Z/6/782/6	φραν ἐϲθίειν. διὸ καὶ δεῖται τὸ γινόμενον ἐξ αὐτῶν ἔτνοϲ, ὥϲπερ γε 
-Z/6/782/7	καὶ ὁ λέκιθοϲ, ἅπαϲι τοῖϲ λιπαροῖϲ τε καὶ γλίϲχροιϲ μεμῖχθαι. λίποϲ 
-Z/6/782/8	τε οὖν ϲυῶν καὶ ϲτέαρ αἰγῶν ἔλαιόν τε καὶ γάλα προβάτων ἢ βοῶν 
-Z/6/782/9	ἐπεμβάλλοντεϲ αὐτοῖϲ οἱ κατὰ τοὺϲ ἀγροὺϲ ἐϲθίουϲιν. ἔτνοϲ μὲν οὖν 
-Z/6/782/10	ὀνομάζω τὸ ἐκ τῶν ἐρειχθέντων ὀϲπρίων τε καὶ χεδροπῶν ϲκευαζό-
-Z/6/782/11	μενον, λέκιθον δὲ τὸ ἐκ τῶν ἀλεϲθέντων ἄλευρον ἑψόμενον ἐν ὕδατι 
-Z/6/782/12	προϲεμβαλλομένου τινὸϲ λιπαροῦ. ἔνια δὲ τῶν ἐδεϲμάτων αὐτὰ μὲν ἐφ' 
-Z/6/782/13	ἑαυτῶν ὁρώμενα πρὸ τοῦ τῆϲ οἰκείαϲ τυχεῖν παραϲκευῆϲ, εἴτε δι' ἑψήϲεωϲ 
-Z/6/782/14	εἴτε δι' ὀπτήϲεωϲ εἴτε καὶ ταγηνίϲεωϲ ἢ καὶ διὰ μόνηϲ βρέξεωϲ, ϲκληρὰ 
-Z/6/782/15	καὶ γεώδη φαίνεται, βρεχόμενα δ' ἢ ἑψόμενα μαλακά, καθάπερ ἐν μὲν 
-Z/6/782/16	τοῖϲ ϲιτηροῖϲ ϲπέρμαϲιν αἱ κριθαὶ καὶ οἱ πυροί, τῶν δ' ἐπὶ δένδροιϲ 
-Z/6/782/17	γεννωμένων καρπῶν οἱ κῶνοι. προϲέχειν οὖν ϲε χρὴ καὶ τούτῳ τὸν 
-Z/6/783/1	νοῦν, οὐ μόνον ὅταν εἰϲ ξένην ἀφικό|μενοϲ χώραν ἐϲθίειν τι μέλλῃϲ 
-Z/6/783/2	ἄηθεϲ, ἀλλὰ καὶ παρ' ἡμῖν αὐτοῖϲ προπειρώμενον ἑκάϲτου τῆϲ φύϲεωϲ 
-Z/6/783/3	ἐν τῷ διαβρέχειν ὕδατι μόνῳ χωρὶϲ ἑψήϲεωϲ ἢ ϲὺν ἑψήϲει τε καὶ 
-Z/6/783/4	ὀπτήϲει. τὰ μὲν γὰρ εἰϲ ὄγκον ἐξαιρόμενα τῶν ϲπερμάτων ἢ ὅλωϲ 
-Z/6/783/5	τῶν καρπῶν ἀποβάλλοντά τε ταχέωϲ τὴν ἀρχαίαν ϲκληρότητα καὶ  
-Z/6/783/6	ξηρότητα μεθιϲτάμενά τε πρὸϲ τὸ μαλακώτερον καὶ ὑγρότερον ἀμείνω 
